days,bT,sT,y1970,y1980,y1990,y2000,y2010,y2017
22,1.095,0.99,1.73902,2.73952,2.41196,1.00637,1.00278,11.59617
22,1.095,0.985,1.67852,2.97735,2.33794,0.96478,0.96826,10.91459
22,1.095,0.98,1.59435,2.91231,2.36429,0.87956,0.95890,9.25898
22,1.095,0.975,1.59435,2.74938,2.33816,0.84750,0.91659,7.96170
22,1.095,0.97,1.60973,2.94213,2.51545,0.82790,0.88786,8.75695
22,1.095,0.965,1.69419,2.97574,2.57231,0.95153,0.86414,10.66323
22,1.095,0.96,1.78275,2.90609,3.07713,0.98157,0.83887,13.12694
22,1.095,0.955,1.75592,2.89497,2.76879,0.94796,0.97658,13.02970
22,1.095,0.95,2.06437,3.24420,2.69594,0.92292,0.87554,14.58971
22,1.095,0.945,1.94850,3.17269,2.60917,0.85607,1.22586,16.92705
22,1.095,0.94,1.97022,2.88677,2.39512,1.09364,1.22586,18.26285
22,1.095,0.9349999999999999,2.01411,4.49074,2.67186,1.02810,1.32093,32.81918
22,1.095,0.9299999999999999,1.94976,4.17598,3.23755,1.05990,1.32697,37.07537
22,1.095,0.925,2.05618,4.19612,3.41730,1.01192,1.50667,44.95279
22,1.095,0.9199999999999999,2.04269,3.63173,3.40967,0.98188,1.58453,39.35408
22,1.095,0.915,1.92271,3.53619,3.99209,0.94509,1.73826,44.59015
22,1.095,0.91,1.56644,3.46576,4.91115,0.88404,1.94858,45.92889
22,1.095,0.905,1.53401,3.63730,5.33144,0.80452,1.82891,43.77075
22,1.1,0.99,1.70052,2.57623,2.19908,0.94930,1.02690,9.39161
22,1.1,0.985,1.66063,2.77470,2.20134,0.92788,0.99154,9.33206
22,1.1,0.98,1.59333,2.71408,2.22615,0.84592,0.98196,7.99670
22,1.1,0.975,1.59333,2.56224,2.20155,0.81509,0.93863,6.87627
22,1.1,0.97,1.60411,2.91018,2.36848,0.79624,0.90921,8.00444
22,1.1,0.965,1.54500,2.94343,2.42202,0.91514,0.88492,8.91976
22,1.1,0.96,1.63452,2.87453,2.77121,0.96848,0.85905,10.83263
22,1.1,0.955,1.60992,2.86353,2.51810,0.93531,1.00006,10.85838
22,1.1,0.95,2.14404,3.20896,2.46495,0.91061,0.89660,13.84640
22,1.1,0.945,2.03928,3.13823,2.38562,0.84465,1.25534,16.18831
22,1.1,0.94,2.04066,2.85541,2.22575,1.07905,1.25534,17.56792
22,1.1,0.9349999999999999,2.03292,4.44197,2.52503,1.01438,1.35270,31.28695
22,1.1,0.9299999999999999,1.96797,4.13063,3.05963,1.05970,1.35889,35.81544
22,1.1,0.925,2.07765,4.15055,3.31793,1.03259,1.54290,45.58386
22,1.1,0.9199999999999999,2.06402,3.59229,3.31051,1.00194,1.62264,39.90655
22,1.1,0.915,1.99537,3.49779,3.97940,0.99029,1.78007,48.95883
22,1.1,0.91,1.62564,3.42813,4.89553,0.93945,1.99247,51.06775
22,1.1,0.905,1.59198,3.61590,4.83595,0.85495,1.87010,44.50862
23,1.01,0.99,2.71980,4.38533,6.83059,1.16325,1.77183,167.91572
23,1.01,0.985,2.29487,4.31669,6.38453,1.06935,1.60469,108.52985
23,1.01,0.98,2.11908,4.39492,6.59922,1.02014,1.51919,95.24934
23,1.01,0.975,1.98962,3.96909,6.77196,0.97091,1.50416,78.09953
23,1.01,0.97,2.13970,3.84390,5.83477,0.92012,1.65357,73.01508
23,1.01,0.965,2.45050,3.83809,5.33168,0.86000,1.64001,70.72605
23,1.01,0.96,2.59478,3.40272,5.43559,1.03995,1.65868,82.78427
23,1.01,0.955,2.60211,3.23846,5.71774,0.98237,1.63419,77.35053
23,1.01,0.95,2.83378,3.43581,5.73154,0.80819,1.66774,75.21616
23,1.01,0.945,2.94644,3.03781,5.38507,0.74848,1.99009,71.79664
23,1.01,0.94,3.06088,3.14431,5.46486,0.79329,1.81814,75.85950
23,1.01,0.9349999999999999,2.84413,3.88831,6.02044,0.87517,1.90417,110.95260
23,1.01,0.9299999999999999,2.96508,3.51322,6.32243,0.84310,1.80556,100.25777
23,1.01,0.925,2.90147,3.49490,6.54785,0.78701,1.86341,97.37317
23,1.01,0.9199999999999999,2.71079,3.31185,6.85663,0.79530,2.01291,98.54452
23,1.01,0.915,2.54574,2.85418,6.84875,0.81448,2.54692,103.22992
23,1.01,0.91,2.43436,2.92491,7.84724,0.78904,2.51823,111.02188
23,1.01,0.905,2.38557,2.87448,7.89894,0.84882,2.67722,123.08840
23,1.015,0.99,2.76291,3.94718,6.84857,1.10727,1.56879,129.73922
23,1.015,0.985,2.38313,3.94517,6.18412,1.01062,1.42080,83.48527
23,1.015,0.98,2.16559,4.14754,6.52980,0.99449,1.33455,77.83981
23,1.015,0.975,2.06731,3.74568,6.62137,0.97544,1.31930,65.98231
23,1.015,0.97,2.13254,3.72896,5.72987,0.88252,1.51938,61.09681
23,1.015,0.965,2.44077,3.73690,5.16985,0.80266,1.49959,56.75728
23,1.015,0.96,2.58738,3.35384,5.65717,0.96805,1.53088,72.75132
23,1.015,0.955,2.59520,3.19193,5.96951,0.91445,1.50827,68.20276
23,1.015,0.95,2.84136,3.39843,5.47017,0.75232,1.54477,61.38649
23,1.015,0.945,2.95433,3.00476,5.10545,0.69674,1.85363,58.53200
23,1.015,0.94,3.06906,3.10729,5.11952,0.73907,1.69347,61.10513
23,1.015,0.9349999999999999,2.85174,3.86104,5.73563,0.81866,1.78670,92.37386
23,1.015,0.9299999999999999,2.96508,3.48186,6.02333,0.79251,1.69417,83.49185
23,1.015,0.925,2.90147,3.46371,6.23808,0.73978,1.73509,80.46989
23,1.015,0.9199999999999999,2.71079,3.28229,6.53226,0.76009,1.90731,84.26058
23,1.015,0.915,2.54574,2.82871,6.58294,0.77843,2.47178,91.21199
23,1.015,0.91,2.43436,2.90023,7.54268,0.75411,2.44393,98.14508
23,1.015,0.905,2.38557,2.85023,7.59237,0.81124,2.67722,112.12008
23,1.02,0.99,2.77456,3.72920,6.63442,1.29218,1.62046,143.73938
23,1.02,0.985,2.41817,3.76724,5.84222,1.22004,1.44288,93.69031
23,1.02,0.98,2.21988,4.08714,6.30074,1.17800,1.41376,95.20515
23,1.02,0.975,2.11913,3.69187,6.50452,1.16379,1.42734,84.53194
23,1.02,0.97,2.11457,3.93154,5.62875,1.00514,1.66319,78.22886
23,1.02,0.965,2.41928,3.93991,5.16995,0.92938,1.53276,70.19796
23,1.02,0.96,2.56460,3.54971,5.60035,1.09675,1.55991,87.22421
23,1.02,0.955,2.57234,3.37784,5.90955,1.02955,1.57997,83.52539
23,1.02,0.95,2.81635,3.43358,5.97526,0.86696,1.63163,81.73560
23,1.02,0.945,2.92831,3.03583,5.62217,0.73732,1.94436,71.65251
23,1.02,0.94,3.04778,3.13942,5.63766,0.78479,1.77635,75.19916
23,1.02,0.9349999999999999,2.83196,3.82143,6.46709,0.86930,1.78677,108.70831
23,1.02,0.9299999999999999,2.94451,3.46963,6.03161,0.84153,1.69424,87.85708
23,1.02,0.925,2.88134,3.45155,5.73460,0.78554,1.75927,78.81584
23,1.02,0.9199999999999999,2.69199,3.27076,6.00503,0.74740,1.93389,76.42224
23,1.02,0.915,2.52809,2.81877,6.05163,0.76543,2.50623,82.72700
23,1.02,0.91,2.41748,2.89817,7.40978,0.74151,2.47799,95.39158
23,1.02,0.905,2.36902,2.84820,7.45860,0.81870,2.71453,111.84433
23,1.025,0.99,2.58261,3.83311,6.02399,1.30880,1.52050,118.67419
23,1.025,0.985,2.25825,3.79441,5.30468,1.34768,1.40295,85.94129
23,1.025,0.98,2.00627,4.18982,5.84631,1.33534,1.35891,89.17591
23,1.025,0.975,1.91521,3.86537,6.07861,1.31923,1.37196,81.44724
23,1.025,0.97,1.92027,4.15607,5.27446,1.13500,1.57947,75.46231
23,1.025,0.965,2.31868,4.29675,4.87396,0.99255,1.47234,70.96162
23,1.025,0.96,2.45006,3.71409,5.27348,1.09071,1.49842,78.42810
23,1.025,0.955,2.45746,3.55483,5.60464,1.02388,1.51769,76.08227
23,1.025,0.95,2.71036,3.63257,5.88338,0.93214,1.56731,84.62552
23,1.025,0.945,2.81811,3.22590,5.53572,0.87074,1.89311,82.95580
23,1.025,0.94,2.93308,3.34742,5.55097,0.96943,1.72954,91.37979
23,1.025,0.9349999999999999,2.72538,3.65085,6.36108,1.07383,1.74248,118.42831
23,1.025,0.9299999999999999,2.83971,3.31475,5.93274,1.03953,1.65224,95.91575
23,1.025,0.925,2.77879,3.29748,5.64060,0.85797,1.77484,78.70327
23,1.025,0.9199999999999999,2.59617,3.12476,5.90660,0.91181,1.95100,85.24147
23,1.025,0.915,2.43810,2.69295,5.95243,0.92768,2.43547,88.29880
23,1.025,0.91,2.33143,2.76880,7.28832,0.89870,2.40803,101.81636
23,1.025,0.905,2.28470,2.72106,7.33634,0.99652,2.66005,120.89874
23,1.03,0.99,2.59569,3.78931,6.34791,1.28238,1.43808,115.14468
23,1.03,0.985,2.21948,3.75227,5.24027,1.33219,1.32690,77.14400
23,1.03,0.98,1.97182,4.20056,5.45717,1.34378,1.28524,78.06519
23,1.03,0.975,1.88233,3.74358,5.61107,1.29235,1.32740,67.82853
23,1.03,0.97,1.89257,4.07374,4.88708,1.11665,1.52908,64.33434
23,1.03,0.965,2.31047,4.21773,4.66774,0.99966,1.41554,64.36646
23,1.03,0.96,2.38398,3.68839,4.81270,1.10638,1.48073,69.32774
23,1.03,0.955,2.39998,3.53022,5.11493,1.03859,1.49977,67.50175
23,1.03,0.95,2.66860,3.63138,5.48462,0.98576,1.54152,80.76451
23,1.03,0.945,2.77469,3.22484,5.25049,0.92083,1.89358,81.91916
23,1.03,0.94,2.93245,3.34632,5.29273,1.02520,1.72997,92.11388
23,1.03,0.9349999999999999,2.72480,3.68229,6.11922,1.04914,1.74291,112.26886
23,1.03,0.9299999999999999,2.83911,3.34330,5.99094,1.02906,1.65265,96.71039
23,1.03,0.925,2.77820,3.32587,5.69594,0.84932,1.77984,79.55909
23,1.03,0.9199999999999999,2.59562,3.15167,5.96455,0.90263,1.95650,86.16838
23,1.03,0.915,2.43759,2.71614,6.01083,0.91834,2.43547,89.00822
23,1.03,0.91,2.33094,2.79830,7.14261,0.88965,2.40803,99.80688
23,1.03,0.905,2.28422,2.75005,7.18966,0.98051,2.66005,117.79532
23,1.035,0.99,2.44430,4.01430,5.81163,1.35732,1.26362,97.80470
23,1.035,0.985,2.10551,3.99463,4.79756,1.36967,1.17404,64.88645
23,1.035,0.98,1.88646,4.34896,5.10757,1.40060,1.13719,66.74075
23,1.035,0.975,1.80084,3.90435,5.07145,1.36699,1.16842,56.95359
23,1.035,0.97,1.86029,4.31765,4.55649,1.19636,1.36126,59.60237
23,1.035,0.965,2.22200,4.77677,4.35199,1.05634,1.26018,61.48958
23,1.035,0.96,2.29405,4.17726,4.64486,1.17529,1.35148,70.70061
23,1.035,0.955,2.30945,4.00205,4.93654,1.10327,1.44061,72.51747
23,1.035,0.95,2.56793,3.92916,5.29334,1.04715,1.49318,83.50960
23,1.035,0.945,2.67002,3.48929,5.18930,0.97818,1.88436,89.11332
23,1.035,0.94,2.82183,3.65950,5.23105,1.08905,1.72154,101.27618
23,1.035,0.9349999999999999,2.62202,4.05343,6.04791,1.11449,1.73442,124.24891
23,1.035,0.9299999999999999,2.81212,3.68027,5.92112,1.09315,1.64460,110.16862
23,1.035,0.925,2.75179,3.68442,5.62956,0.89219,1.77117,90.19325
23,1.035,0.9199999999999999,2.57095,3.49143,5.86920,0.94818,1.95305,97.56197
23,1.035,0.915,2.41442,3.00895,5.90280,0.96468,2.43547,100.75133
23,1.035,0.91,2.30878,2.99557,7.10546,0.93454,2.40803,110.58972
23,1.035,0.905,2.26250,2.94391,7.15227,1.06354,2.66005,134.77212
23,1.04,0.99,2.50512,4.17004,5.29298,1.38960,1.32905,102.11774
23,1.04,0.985,2.16078,4.25946,4.54470,1.40224,1.26370,74.12068
23,1.04,0.98,1.96480,4.62889,4.96241,1.38748,1.22403,76.64893
23,1.04,0.975,1.87332,4.35365,4.79019,1.31664,1.22833,63.18295
23,1.04,0.97,1.87269,4.38432,4.39857,1.15230,1.43771,59.82987
23,1.04,0.965,2.13857,4.89987,4.14383,1.01744,1.32792,58.66618
23,1.04,0.96,2.24585,4.51272,4.49322,1.13978,1.39243,72.27199
23,1.04,0.955,2.26092,4.32344,4.87102,1.06994,1.36281,69.42734
23,1.04,0.95,2.54510,4.44487,5.27604,1.01551,1.41958,86.04400
23,1.04,0.945,2.67002,3.95480,4.88463,0.94862,1.71959,84.13748
23,1.04,0.94,2.82183,4.05830,4.97441,1.08437,1.57101,97.04491
23,1.04,0.9349999999999999,2.62202,4.04507,5.76244,1.10656,1.56600,105.90912
23,1.04,0.9299999999999999,2.81212,3.69581,5.67912,1.08537,1.48490,95.12646
23,1.04,0.925,2.75179,3.69997,5.39947,0.88583,1.59919,77.87848
23,1.04,0.9199999999999999,2.57095,3.54012,5.62932,0.93176,1.77231,84.60787
23,1.04,0.915,2.41442,3.05091,5.66155,0.92933,2.21007,85.65503
23,1.04,0.91,2.30878,2.93902,6.81506,0.90030,2.18517,90.97588
23,1.04,0.905,2.26250,2.88835,7.04801,1.03275,2.41387,114.81897
23,1.045,0.99,2.29469,4.06222,4.87637,1.26599,1.22889,70.71778
23,1.045,0.985,1.97927,4.23239,4.24977,1.35276,1.17402,56.53983
23,1.045,0.98,1.79975,4.64176,4.66065,1.33852,1.13716,59.26378
23,1.045,0.975,1.71595,4.36575,4.54466,1.27018,1.16601,50.42377
23,1.045,0.97,1.71538,4.44271,4.33950,1.11164,1.36477,50.17342
23,1.045,0.965,1.98325,5.00897,4.12411,0.98154,1.26055,50.68989
23,1.045,0.96,2.09310,4.63026,4.46656,1.09956,1.32179,62.91458
23,1.045,0.955,2.16045,4.47217,4.84213,1.03219,1.29367,62.47163
23,1.045,0.95,2.45114,4.74404,5.41112,0.97968,1.36028,83.85323
23,1.045,0.945,2.57145,4.22098,5.00969,0.91515,1.65888,82.54911
23,1.045,0.94,2.73907,4.44161,5.18754,1.04611,1.51555,100.05792
23,1.045,0.9349999999999999,2.54511,4.45698,5.98948,1.07961,1.51072,110.81173
23,1.045,0.9299999999999999,2.73915,4.07215,5.96639,1.05894,1.43249,100.95123
23,1.045,0.925,2.68038,4.07674,5.67260,0.86426,1.57480,84.36488
23,1.045,0.9199999999999999,2.50424,3.91317,5.88249,0.89748,1.74528,90.29312
23,1.045,0.915,2.35176,3.37241,5.91617,0.89870,2.20577,93.01448
23,1.045,0.91,2.24887,3.24873,6.79513,0.87063,2.18092,94.26420
23,1.045,0.905,2.20379,3.24111,7.02740,1.01705,2.40917,122.99015
23,1.05,0.99,2.18279,3.95839,5.04563,1.20634,1.19424,62.80665
23,1.05,0.985,1.88126,4.01867,4.56851,1.29929,1.14565,51.41173
23,1.05,0.98,1.71385,4.20326,5.08041,1.30548,1.10968,53.01860
23,1.05,0.975,1.64401,3.95333,4.93768,1.23883,1.13637,45.17756
23,1.05,0.97,1.64741,4.06528,4.75253,1.08629,1.23851,42.82175
23,1.05,0.965,1.92038,4.58344,4.48667,0.95915,1.20333,45.58008
23,1.05,0.96,2.03034,4.43148,4.92527,1.10542,1.26003,61.72410
23,1.05,0.955,2.11047,4.28019,5.33753,1.03768,1.23323,61.70067
23,1.05,0.95,2.39493,4.55040,5.30918,0.98490,1.30009,74.08615
23,1.05,0.945,2.51248,4.04869,4.91531,0.92003,1.58153,72.75217
23,1.05,0.94,2.69347,4.32579,5.08981,1.05168,1.44488,90.11449
23,1.05,0.9349999999999999,2.50274,4.37778,5.49677,1.08536,1.47562,96.45513
23,1.05,0.9299999999999999,2.69355,3.99979,5.60324,1.06458,1.39921,89.92087
23,1.05,0.925,2.63576,4.00430,5.32733,0.86886,1.53821,75.14681
23,1.05,0.9199999999999999,2.46255,3.84363,5.52445,0.90226,1.71342,80.83744
23,1.05,0.915,2.31261,3.31248,5.86271,0.91098,2.16254,88.47660
23,1.05,0.91,2.21143,3.19100,6.73373,0.88252,2.13817,89.66535
23,1.05,0.905,2.16711,3.18352,6.96391,1.03095,2.36195,116.98985
23,1.055,0.99,2.10119,3.66401,4.76989,1.16735,1.14103,48.91343
23,1.055,0.985,1.82112,3.71981,4.38063,1.25280,1.12166,41.70027
23,1.055,0.98,1.67899,3.89067,4.91731,1.25877,1.08645,43.92960
23,1.055,0.975,1.62681,3.65933,4.90816,1.19451,1.12932,39.41513
23,1.055,0.97,1.63017,3.76296,4.82738,1.04743,1.23819,38.40485
23,1.055,0.965,1.92832,4.26009,4.74144,0.92484,1.28490,46.28522
23,1.055,0.96,1.95568,4.15394,4.89436,1.06587,1.36110,57.68365
23,1.055,0.955,2.05720,4.01212,5.37824,1.00056,1.33215,59.16820
23,1.055,0.95,2.34776,4.30380,5.36451,0.94967,1.29705,66.76716
23,1.055,0.945,2.46299,3.82928,4.96653,0.88711,1.57286,65.35848
23,1.055,0.94,2.64042,4.11331,4.88201,1.01406,1.43696,77.26246
23,1.055,0.9349999999999999,2.45345,4.35776,5.31173,1.04653,1.46753,87.21975
23,1.055,0.9299999999999999,2.65370,3.98150,5.53083,1.02649,1.39153,83.47166
23,1.055,0.925,2.59677,3.98599,5.25848,0.83778,1.52978,69.75721
23,1.055,0.9199999999999999,2.42612,3.82606,5.51591,0.89052,1.70546,77.76137
23,1.055,0.915,2.27840,3.29734,5.85365,0.89912,2.14286,84.72913
23,1.055,0.91,2.17872,3.17641,6.74497,0.87103,2.11871,86.14404
23,1.055,0.905,2.13505,3.16896,6.97554,1.01753,2.34045,112.39546
23,1.06,0.99,1.91215,3.73807,4.21377,1.24493,1.10255,41.34139
23,1.06,0.985,1.66739,3.79499,3.86990,1.23360,1.07935,32.60506
23,1.06,0.98,1.54738,4.05303,4.57736,1.23948,1.05603,37.57559
23,1.06,0.975,1.52714,3.88124,4.44629,1.17620,1.10035,34.10818
23,1.06,0.97,1.52807,3.91361,4.21505,1.06405,1.16172,31.15922
23,1.06,0.965,1.76165,4.46242,4.14001,0.95457,1.22301,37.99503
23,1.06,0.96,1.92946,4.34067,4.32205,1.11072,1.30038,52.28264
23,1.06,0.955,2.04721,4.22016,4.77970,1.04266,1.27272,54.79866
23,1.06,0.95,2.17638,4.41272,4.76750,0.98962,1.23919,56.14845
23,1.06,0.945,2.28320,3.92619,4.41382,0.92444,1.51869,55.54882
23,1.06,0.94,2.44768,4.23937,4.33869,1.11554,1.38747,69.68249
23,1.06,0.9349999999999999,2.27435,4.56089,4.77321,1.17143,1.41699,82.18621
23,1.06,0.9299999999999999,2.48404,4.16709,5.00569,1.14900,1.34361,79.99217
23,1.06,0.925,2.43075,4.17179,4.75920,0.93777,1.47709,66.84941
23,1.06,0.9199999999999999,2.27100,4.08410,4.99219,0.99680,1.65555,76.41094
23,1.06,0.915,2.13273,3.51972,5.33265,1.00643,2.06838,83.32996
23,1.06,0.91,2.03942,3.39064,6.20431,0.97499,2.04507,85.54432
23,1.06,0.905,1.99854,3.38269,6.41639,1.13897,2.34125,115.67132
23,1.065,0.99,1.84449,3.67820,4.27376,1.20821,1.09121,38.22716
23,1.065,0.985,1.65621,3.74975,3.92500,1.27454,1.06825,33.18822
23,1.065,0.98,1.53701,4.10960,4.65440,1.28970,1.04516,39.62904
23,1.065,0.975,1.53208,3.93676,4.54635,1.27516,1.07997,37.76250
23,1.065,0.97,1.54124,3.96473,4.30991,1.15358,1.14020,34.64032
23,1.065,0.965,1.79576,4.65750,4.23318,1.03488,1.21281,44.43753
23,1.065,0.96,1.97564,4.53043,4.41932,1.21592,1.30672,62.84801
23,1.065,0.955,2.13685,4.46481,4.88727,1.14452,1.27893,68.25172
23,1.065,0.95,2.27167,4.69863,4.87479,1.13144,1.26745,74.61622
23,1.065,0.945,2.21250,4.34704,4.51315,1.05691,1.58877,72.88815
23,1.065,0.94,2.37188,4.69380,4.43633,1.34545,1.45149,96.45526
23,1.065,0.9349999999999999,2.20393,4.50764,4.88062,1.42059,1.39839,96.32064
23,1.065,0.9299999999999999,2.40712,4.11844,5.11834,1.38230,1.32597,93.00285
23,1.065,0.925,2.35548,4.12308,4.86630,1.12184,1.45829,77.31747
23,1.065,0.9199999999999999,2.20068,4.03642,5.16764,1.09600,1.66288,83.65959
23,1.065,0.915,2.06669,3.47862,5.52007,1.12862,2.08402,93.34239
23,1.065,0.91,1.97627,3.35105,6.24761,1.09336,2.06054,93.21537
23,1.065,0.905,1.93666,3.34319,6.46117,1.14995,2.30564,110.91623
23,1.07,0.99,1.80675,3.41303,4.05488,1.20585,1.06700,32.17158
23,1.07,0.985,1.62232,3.54161,3.72398,1.27205,1.04455,28.43005
23,1.07,0.98,1.50556,3.88148,4.41603,1.28718,1.02197,33.94746
23,1.07,0.975,1.50074,3.71823,4.31351,1.27267,1.05601,32.34852
23,1.07,0.97,1.50971,3.74466,4.08917,1.15132,1.13188,30.12577
23,1.07,0.965,1.77082,4.40339,4.01637,1.03286,1.23175,39.84381
23,1.07,0.96,1.94820,4.28325,4.19298,1.20585,1.32713,55.99345
23,1.07,0.955,2.10718,4.22121,4.68148,1.14387,1.29891,61.86960
23,1.07,0.95,2.23432,4.44399,4.66953,1.13080,1.29288,67.78520
23,1.07,0.945,2.17613,4.11146,4.32312,1.05631,1.62065,66.21534
23,1.07,0.94,2.33779,4.49529,4.24954,1.37765,1.53105,94.19661
23,1.07,0.9349999999999999,2.17225,4.35401,4.69935,1.45358,1.47504,95.29723
23,1.07,0.9299999999999999,2.39356,3.97807,4.95379,1.42415,1.39865,93.95487
23,1.07,0.925,2.34221,3.98256,4.70986,1.15580,1.54704,78.55619
23,1.07,0.9199999999999999,2.18829,3.89884,5.00151,1.12917,1.77410,85.48294
23,1.07,0.915,2.05505,3.36006,5.34261,1.16279,2.22341,95.37677
23,1.07,0.91,1.96514,3.23684,6.21196,1.12646,2.19836,97.84924
23,1.07,0.905,1.92575,3.22925,6.42431,1.18476,2.17773,103.07714
23,1.075,0.99,1.79023,3.90134,2.94194,1.10917,0.82856,18.88340
23,1.075,0.985,1.61989,4.03615,2.70186,1.18097,0.76008,15.85669
23,1.075,0.98,1.52319,3.74464,3.13996,1.19501,0.76567,16.38697
23,1.075,0.975,1.51702,3.57360,3.06706,1.21678,0.79164,16.01624
23,1.075,0.97,1.52609,3.48299,3.00518,1.10076,0.76218,13.40158
23,1.075,0.965,1.81126,4.10831,2.95168,0.98750,0.67983,14.74519
23,1.075,0.96,1.99418,3.82360,3.08147,1.20182,0.73096,20.64078
23,1.075,0.955,2.18126,3.76821,3.44048,1.14005,0.71541,23.06445
23,1.075,0.95,2.31823,4.00461,3.43170,1.10157,1.01016,35.45124
23,1.075,0.945,2.25349,3.74589,3.17711,1.02902,1.26906,35.02258
23,1.075,0.94,2.42333,4.51559,3.12304,1.36563,1.19890,55.95295
23,1.075,0.9349999999999999,2.25827,4.37367,4.15606,1.44090,1.17220,69.33249
23,1.075,0.9299999999999999,2.32872,3.99604,4.79739,1.42482,1.11149,70.69970
23,1.075,0.925,2.27876,4.00054,4.56116,1.15635,1.18737,57.09116
23,1.075,0.9199999999999999,2.12901,3.91645,4.84360,1.16527,1.40833,66.27809
23,1.075,0.915,1.99938,3.37524,5.19001,1.08853,2.00793,76.55188
23,1.075,0.91,1.91191,3.25145,6.03453,1.05452,1.98530,78.53635
23,1.075,0.905,1.87358,3.24383,6.40293,1.10910,1.96668,84.88163
23,1.08,0.99,1.78580,3.78628,2.99402,1.12275,0.96964,22.03908
23,1.08,0.985,1.62380,3.94235,2.80884,1.15161,0.88950,18.41886
23,1.08,0.98,1.58621,3.61620,3.26428,1.16531,0.90427,19.73047
23,1.08,0.975,1.58975,3.48228,3.21935,1.18653,0.91901,19.43385
23,1.08,0.97,1.56784,3.44528,2.89263,1.07340,0.87413,14.66077
23,1.08,0.965,1.90923,3.92778,2.84114,0.96295,0.77968,15.99631
23,1.08,0.96,2.11945,3.65558,2.96611,1.18590,0.80648,21.97913
23,1.08,0.955,2.05830,3.60263,3.37714,1.12496,0.78933,22.23679
23,1.08,0.95,2.42955,3.89514,3.47338,1.08699,1.00634,35.95609
23,1.08,0.945,2.36303,3.64349,3.32185,1.01539,1.26426,36.71428
23,1.08,0.94,2.54339,4.39215,3.26531,1.34233,1.19437,58.48065
23,1.08,0.9349999999999999,2.37995,4.25411,3.36299,1.41632,1.16776,56.31398
23,1.08,0.9299999999999999,2.53456,3.88680,4.17421,1.40869,1.10729,64.14233
23,1.08,0.925,2.48018,3.89118,3.96867,1.14326,1.18288,51.79598
23,1.08,0.9199999999999999,2.31719,3.80939,4.16938,1.15209,1.40300,59.48820
23,1.08,0.915,2.17611,3.28297,4.46757,1.07621,2.01834,69.32793
23,1.08,0.91,2.10291,3.16257,5.26201,1.04259,1.99560,72.81097
23,1.08,0.905,2.06076,3.15516,5.30878,1.10267,1.97688,75.24333
23,1.085,0.99,1.72587,3.76045,2.90607,0.94516,1.01959,18.17525
23,1.085,0.985,1.63565,3.93779,2.82192,0.97538,0.94419,16.73855
23,1.085,0.98,1.59779,3.61202,3.27949,0.97324,0.95987,17.68097
23,1.085,0.975,1.60135,3.47825,3.40806,1.00486,0.92009,17.55054
23,1.085,0.97,1.57928,3.44130,3.14747,0.91966,0.86915,13.67308
23,1.085,0.965,1.92317,3.92325,2.89526,0.82503,0.79710,14.36585
23,1.085,0.96,1.99434,3.65136,3.10581,1.00866,0.78486,17.90469
23,1.085,0.955,1.93680,3.59847,3.53621,0.95280,0.76817,18.03837
23,1.085,0.95,2.29982,3.89064,3.63698,0.92064,0.97936,29.34199
23,1.085,0.945,2.23685,3.63928,3.47831,0.86000,1.23660,30.11260
23,1.085,0.94,2.43981,4.38707,3.41911,1.06933,1.17167,45.85231
23,1.085,0.9349999999999999,2.28302,4.28162,3.30071,1.15524,1.17964,43.96910
23,1.085,0.9299999999999999,2.43069,3.91194,4.09690,1.14902,1.11855,50.06795
23,1.085,0.925,2.37854,3.91635,3.89517,0.94780,1.19492,41.09318
23,1.085,0.9199999999999999,2.22223,3.83403,4.12265,0.95511,1.41727,47.54753
23,1.085,0.915,2.08693,3.30420,4.41749,0.89221,1.70303,46.28483
23,1.085,0.91,2.01673,3.18303,5.20303,0.86433,1.68384,48.61018
23,1.085,0.905,1.97630,3.17557,5.24927,0.84296,1.66805,46.32213
23,1.09,0.99,1.68490,2.72256,2.76232,0.92080,1.01157,11.80286
23,1.09,0.985,1.60694,2.94525,2.68233,0.95397,0.94753,11.47530
23,1.09,0.98,1.56974,2.73252,3.11727,0.93598,0.96326,12.05521
23,1.09,0.975,1.57324,2.71436,3.13914,0.97331,0.92335,12.04731
23,1.09,0.97,1.57646,2.68552,2.89912,0.89078,0.92314,10.09293
23,1.09,0.965,1.91973,3.08433,2.66680,0.79771,0.84661,10.66405
23,1.09,0.96,1.99077,2.91175,2.86075,0.99658,0.80721,13.33977
23,1.09,0.955,1.95006,2.88922,3.25718,0.94138,0.79004,13.64850
23,1.09,0.95,2.34015,3.23360,3.41870,0.90961,1.00724,23.70174
23,1.09,0.945,2.29651,3.04122,3.26956,0.84969,1.44063,27.95251
23,1.09,0.94,2.38107,3.66612,3.21391,1.06856,1.36499,40.92046
23,1.09,0.9349999999999999,2.22806,4.45082,3.10261,1.12383,1.37427,47.51937
23,1.09,0.9299999999999999,2.36709,4.12219,3.85102,1.11778,1.30311,54.73378
23,1.09,0.925,2.31630,4.12684,3.66139,0.92203,1.39207,44.92266
23,1.09,0.9199999999999999,2.16408,4.04009,3.87522,0.92915,1.65111,51.97849
23,1.09,0.915,2.03232,3.48179,4.15237,0.86795,1.77413,45.24526
23,1.09,0.91,1.96396,3.37563,5.02157,0.84084,1.75414,49.10246
23,1.09,0.905,1.92459,3.36772,5.06621,0.82004,1.73768,46.79124
